predicted_year,section word count,string,Author,Book,Death_date,URI
577,3292,"### | ودخلت سنة سبع وسبعين وخمس مائة
",MansurIbnShahanshah,MidmarHaqaiq,0617,0617MansurIbnShahanshah.MidmarHaqaiq.Shamela0006708-ara1
578,18283,"### | سنة ثمان وسبعين وخمس مائة
",MansurIbnShahanshah,MidmarHaqaiq,0617,0617MansurIbnShahanshah.MidmarHaqaiq.Shamela0006708-ara1
578,152,"### || ذكر ما تجدد للملك الناصر صلاح الدين من الغزوات والفتوحات والأحوال بمصر والشام في سنة ثمان وسبعين وخمسمائة
",MansurIbnShahanshah,MidmarHaqaiq,0617,0617MansurIbnShahanshah.MidmarHaqaiq.Shamela0006708-ara1
580,6902,"### | سنة ثمانين وخمس مائة
",MansurIbnShahanshah,MidmarHaqaiq,0617,0617MansurIbnShahanshah.MidmarHaqaiq.Shamela0006708-ara1
581,5086,"### | سنة إحدى وثمانين وخمسمائة
",MansurIbnShahanshah,MidmarHaqaiq,0617,0617MansurIbnShahanshah.MidmarHaqaiq.Shamela0006708-ara1
582,412,"### | سنة اثنتين وثمانين وخمسمائة
",MansurIbnShahanshah,MidmarHaqaiq,0617,0617MansurIbnShahanshah.MidmarHaqaiq.Shamela0006708-ara1
2,49,"### | [فصل إذا جمع في وقت الأولى فله أن يصلي ms0794 سنة الثانية منهما]
",IbnQudamaMaqdisi,MughniFiFiqh,0620,0620IbnQudamaMaqdisi.MughniFiFiqh.Shamela0008463-ara1
1,2117,"### | [سنة الأولى من الهجرة]
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
2,5658,"### | ثم دخلت السنة الثانية من الهجرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
3,4774,"### | ودخلت السنة الثالثة من الهجرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
4,1791,"### | ودخلت السنة الرابعة من الهجرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
5,2148,"### | الأحداث في السنة الخامسة ms0568 من الهجرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
6,5289,"### | ودخلت سنة ست من الهجرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
9,22062,"### | ثم دخلت سنة تسع
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
10,5,"### || ذكر الأحداث في سنة عشر
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
11,77,"### || ذكر أحداث سنة إحدى عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
12,3629,"### | ثم دخلت سنة اثنتي عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
13,10373,"### | ثم دخلت سنة ثلاث عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
14,9332,"### | ثم دخلت سنة أربع عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
15,3655,"### | ثم دخلت سنة خمس عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
16,3594,"### | ثم دخلت سنة ست عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
17,6027,"### | ثم دخلت سنة سبع عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
18,1700,"### | ثم دخلت سنة ثمان عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
19,107,"### | ثم دخلت سنة تسع عشرة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
20,1248,"### | ثم دخل سنة عشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
21,3317,"### | ثم دخلت سنة إحدى وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
22,3547,"### | ثم دخلت سنة اثنتين وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
23,8196,"### | ثم دخلت سنة ثلاث وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
24,204,"### | ثم دخلت سنة أربع وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
25,1237,"### | ثم دخلت سنة خمس وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
26,77,"### | ثم دخلت سنة ست وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
27,1381,"### | ثم دخلت سنة سبع وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
28,672,"### | ثم دخلت سنة ثمان وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
29,1234,"### | ثم دخلت سنة تسع وعشرين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
30,2612,"### | ثم دخلت سنة ثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
31,2967,"### | ثم دخلت سنة إحدى وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
32,1157,"### | ثم دخلت سنة اثنتين وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
33,2050,"### | ثم دخلت سنة ثلاث وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
34,1541,"### | ثم دخلت سنة أربع وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
35,9854,"### | ثم دخلت سنة خمس وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
36,19015,"### | ثم دخلت سنة ست وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
37,13798,"### | ثم دخلت سنة سبع وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
38,4847,"### | ثم دخلت سنة ثمان وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
39,1570,"### | ثم دخلت سنة تسع وثلاثين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
40,4221,"### | ثم دخلت سنة أربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
41,3081,"### | ثم دخلت سنة إحدى وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
42,892,"### | ثم دخلت سنة اثنتين وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
43,2964,"### | ثم دخلت سنة ثلاث وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
44,1372,"### | ثم دخلت سنة أربع وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
45,1223,"### | ثم دخلت سنة خمسة وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
46,306,"### | ثم دخلت سنة ست وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
47,285,"### | ثم دخلت سنة سبع وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
48,68,"### | ثم دخلت سنة ثمان وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
49,462,"### | ثم دخلت سنة تسع وأربعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
50,2053,"### | ثم دخلت سنة خمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
51,3785,"### | ثم دخلت سنة إحدى وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
52,176,"### | ثم دخلت سنة اثنتين وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
53,478,"### | ثم دخلت سنة ثلاث وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
54,625,"### | ثم دخلت سنة أربع وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
55,242,"### | ثم دخلت سنة خمس وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
56,2192,"### | ثم دخلت سنة ست وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
57,148,"### | ثم دخلت سنة سبع وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
58,1060,"### | ثم دخلت سنة ثمان وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
59,965,"### | ثم دخلت سنة تسع وخمسين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
60,9149,"### | ثم دخلت سنة ستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
61,9779,"### | ثم دخلت سنة إحدى وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
62,1621,"### | ثم دخلت سنة اثنتين وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
63,2265,"### | ثم دخلت سنة ثلاث وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
64,10157,"### | ثم دخلت سنة أربع وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
65,6897,"### | ثم دخلت سنة خمس وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
66,10185,"### | ثم دخلت سنة ست وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
67,3912,"### | ثم دخلت سنة سبع وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
68,3180,"### | ثم دخلت سنة ثمان وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
69,1639,"### | ثم دخلت سنة تسع وستين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
70,2720,"### | ثم دخلت سنة سبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
71,3755,"### | ثم دخلت سنة إحدى وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
72,1058,"### | ثم دخلت سنة اثنتين وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
73,3361,"### | ثم دخلت سنة ثلاث وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
74,1761,"### | ثم دخلت سنة أربع وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
75,3493,"### | ثم دخلت ms1441 سنة خمس وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
76,5127,"### | ثم دخلت سنة ست وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
77,5784,"### | ثم دخلت سنة سبع وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
78,233,"### | ثم دخلت سنة ثمان وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
79,402,"### | ثم دخلت سنة تسع وسبعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
80,763,"### | ثم دخلت سنة ثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
81,1695,"### | ثم دخلت سنة إحدى وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
82,1899,"### | ثم دخلت سنة اثنتين وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
83,3769,"### | ثم دخلت سنة ثلاث وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
84,387,"### | ثم دخلت سنة أربع وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
85,3213,"### | ثم دخلت سنة خمس وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
86,1533,"### | ثم دخلت سنة ست وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
87,917,"### | ثم دخلت سنة سبع وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
88,558,"### | ثم دخلت سنة ثمان وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
89,1131,"### | ثم دخلت سنة تسع وثمانين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
90,1362,"### | ثم دخلت سنة تسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
91,1329,"### | ثم دخلت سنة إحدى وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
92,2708,"### | ثم دخلت سنة اثنتين وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
93,1702,"### | ثم دخلت سنة ms1570 ثلاث وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
94,644,"### | ثم دخلت سنة أربع وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
95,1639,"### | ثم دخلت سنة خمس وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
96,2988,"### | ثم دخلت سنة ست وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
97,1043,"### | ثم دخلت سنة سبع وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
98,1994,"### | ثم دخلت سنة ثمان وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
99,1613,"### | ثم دخلت سنة تسع وتسعين
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
100,2258,"### | ثم دخلت سنة مائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
101,4309,"### | ثم دخلت سنة إحدى ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
102,4558,"### | ثم دخلت سنة اثنتين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
103,562,"### | ثم دخلت سنة ثلاث ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
104,1759,"### | ثم دخلت سنة أربع ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
105,1842,"### | ثم دخلت سنة خمس ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
106,1375,"### | ثم دخلت سنة ست ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
107,494,"### | ثم دخلت سنة سبع ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
108,548,"### | ثم دخلت سنة ثمان ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
109,772,"### | ثم دخلت سنة تسع ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
110,1559,"### | ثم دخلت سنة عشر ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
111,536,"### | ثم دخلت سنة إحدى عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
112,2690,"### | ثم دخلت سنة اثنتي عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
113,582,"### | ثم دخلت سنة ثلاث عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
114,693,"### | ثم دخلت سنة أربع عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
115,96,"### | ثم دخلت سنة خمس عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
116,621,"### | ثم دخلت سنة ست عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
117,1966,"### | ثم دخلت سنة سبع عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
118,589,"### | ثم دخلت سنة ثمان عشر ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
119,3072,"### | ثم دخلت سنة تسع عشرة ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
120,2521,"### | ثم دخلت سنة عشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
121,2620,"### | ثم دخلت سنة إحدى وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
122,1592,"### | ثم دخلت سنة اثنتين وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
123,768,"### | ثم دخلت سنة ثلاث وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
124,1195,"### | ثم دخلت سنة أربع وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
125,2844,"### | ثم دخلت سنة خمس وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
126,9583,"### | ثم دخلت سنة ست وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
127,3959,"### | ثم دخلت سنة سبع وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
128,1979,"### | ثم دخلت سنة ثمان وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
129,4952,"### | ثم دخلت سنة تسع وعشرين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
130,3468,"### | ثم دخلت سنة ثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
131,1534,"### | ثم دخلت سنة إحدى وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
132,8793,"### | ثم دخلت سنة اثنتين وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
133,555,"### | ثم دخلت سنة ثلاث وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
134,816,"### | ثم دخلت سنة أربع وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
135,415,"### | ثم دخلت سنة خمس وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
136,1087,"### | ثم دخلت سنة ست وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
137,4100,"### | ثم دخلت سنة سبع وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
138,533,"### | ثم دخلت سنة ثمان وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
139,2005,"### | ثم دخلت سنة تسع وثلاثين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
140,605,"### | ثم دخلت سنة اربعين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
141,1186,"### | ثم دخلت سنة إحدى واربعين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
142,411,"### | ثم دخلت سنة اثنتين واربعين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
143,159,"### | ثم دخلت سنة ثلاث وأربعين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
144,3167,"### | ثم دخلت سنة اربع واربعين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
145,8942,"### | ثم دخلت سنة خمس واربعين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
146,721,"### | ثم دخلت سنة ست واربعين ومائة
",IbnAthirCizzDin,Kamil,0630,0630IbnAthirCizzDin.Kamil.JK000911-ara1
