gap_first,gap_last,abnormal_gap,reverse,Author,Book,Death_date,URI,prev_heading,next_heading,prev_date,next_date
524,503,False,True,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنة ثلاث وعشرين وخمس مائة
","### | سنة اربع وعثسرين وخمس مائة
",523,504
544,544,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ثلاث وأربعين وخمس مئة
","### ||| ذكر سنة خمس وأربعين وخمس مئة
",543,545
544,477,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكرمانى توفى سنة 543 هجرية.
","### | ابن اللبان سنة 478 هجرية
",543,478
544,544,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثلاث وأربعين وخمسمائة @YY543
","### || سنة خمس وأربعين وخمسمائة @YY545
",543,545
546,546,False,False,Dhahabi,CibarFiKhabar,748,0748Dhahabi.CibarFiKhabar.Shamela0025841-ara1,"### || سنة خمس وأربعين وخمس مئة
","### || سنة سبعة وأربعين وخمس مئة
",545,547
546,549,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة خمس وأربعين وخمس مئة
","### ||| ذكر سنة خمسين وخمس مئة
",545,550
548,548,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 547 انكسار الفرنج عند دلوك:
","### | سنة 549 ملك نور الدين دمشق وغيرها:
",547,549
548,551,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية الظافر أبي منصور على مصر وهي سنة سبع وأربعين
","### ||| السنة الثانية من ولاية الفائز بنصر الله على مصر وهي سنة خمسين وخمسمائة
",547,552
555,754,True,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 554: فيها طالب الإمام أهل الفتن وحاربهم واستقامت
","### || AUTO سنة 755: فيها توفي عبد الدين على بعض الأقوال، وفيها خلع
",554,755
555,555,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة من ولاية الفائز بنصر الله على مصر وهي سنة أربع وخمسين
","### ||| السنة الأولى من ولاية العاضد على مصر وهي سنة ست وخمسين وخمسمائة فيها
",554,556
555,555,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة أربع وخمسين وخمسمائة @YY554
","### || سنة ست وخمسين وخمسمائة @YY556
",554,556
562,565,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الخامسة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة إحدى
","### ||| السنة السادسة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
",561,566
562,570,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الأولى منها من أول سنة إحدى وخمسين وخمس مائة إلى آخر سنة ستين
","### || المرتبة الثانية من الطبقة الثامنة من أصحاب الشافعي رضي الله عنه فيها من أول سنة إحدى وستين وخمس مائة إلى آخر سنة سبعين
",561,571
562,563,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة إحدى وستين وخمسمائة
","### ||| ذكر سنة أربع وستين وخمسمائة
",561,564
565,568,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثامنة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة أربع
","### ||| السنة التاسعة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
",564,569
565,566,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة أربع وستين وخمسمائة
","### ||| ذكر سنة سبع وستين وخمسمائة
",564,567
565,569,False,False,BahaDinIbnShaddad,NawadirSultaniyya,632,0632BahaDinIbnShaddad.NawadirSultaniyya.JK009276-ara1,"### || ذكر عودهم إلى مصر في الدفعة الثالثة وهي التي ملكوها فيها وجرى ما جرى في شهور سنة أربع وستين وخمسمائة
","### || ذكر منافقة الكند بأسوان وذلك في شهور سنة سبعين وخمسمائة 
",564,570
565,561,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التاسعة من ولاية العاضد على مصر وهي سنة أربع وستين وخمسمائة
","### ||| السنة الثانية من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
",564,562
565,560,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة الخامسة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة إحدى
",564,561
591,591,False,False,IbnNazifHamawi,TarikhMansuri,650,0650IbnNazifHamawi.TarikhMansuri.Shamela0006607-ara1,"### | وفي سنة تسعين وخمسمائة
","### | سنة اثنتين وتسعين وخمسمائة
",590,592
591,599,False,False,ShihabDinCumari,MasalikAbsar,749,0749ShihabDinCumari.MasalikAbsar.Shamela0011790-ara1,"### | وفي سنة تسعين وخمس مئة
","### | سنة إحدى وتسعين وخمس مئة إلى سنة ms3541 ست مئة
",590,600
591,593,False,False,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنة ئلاث وتسعين وخمس مائة
","### | سنة اربع وتسعين وخمس مائة
",590,594
602,602,False,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 601: فيها وصلت إلى الإمام كتب من السلطان غازي بن صلاح بن
","### || AUTO سنة 603: فيها توفى الشيخ العلامة أبو عمر عثمان بن عيسى
",601,603
602,708,True,False,IbrahimShajari,TabaqatZaydiyyaKubra,1152,1152IbrahimShajari.TabaqatZaydiyyaKubra.Zaydiyya0000100-ara1,"### ||| AUTO 249- حنظلة بن الحسن بن شعبان [... - بعد سنة 601ه]
","### ||| AUTO 297- صالح بن منصور الكوفي [... - بعد سنة 709ه]
",601,709
602,700,True,False,IbnRajabHanbali,DhaylTabaqatHanabila,795,0795IbnRajabHanbali.DhaylTabaqatHanabila.Shamela0031366-ara1,"### | [وفيات المائة السابعة من سنة 601 - إلى سنة 700 ه]
","### | [وفيات المائة الثامنة من سنة 701 إلى سنة 751 ]
",601,701
602,602,False,False,IbnNazifHamawi,TarikhMansuri,650,0650IbnNazifHamawi.TarikhMansuri.Shamela0006607-ara1,"### | سنة إحدى وستمائة
","### | وفي أوائل سنة ثلاث وستمائة
",601,603
606,606,False,False,IbnNazifHamawi,TarikhMansuri,650,0650IbnNazifHamawi.TarikhMansuri.Shamela0006607-ara1,"### | سنة خمس وستمائة
","### | وفي سنة سبع وستمائة
",605,607
606,619,False,False,MuhammadRida,Muhammad,1369,1369MuhammadRida.Muhammad.Shamela0012935-ara1,"### | تجديد بناء الكعبة سنة 605 م.
","### | وفاة أبي طالب سنة 620 م.
",605,620
622,627,False,False,MuhammadRida,Muhammad,1369,1369MuhammadRida.Muhammad.Shamela0012935-ara1,"### | الإسراء والمعراج سنة 621 م.
","### | خمس سرايا في خريف وشتاء السنة السابعة الهجرية (سنة 628 م) .
",621,628
622,623,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة إحدى وعشرين وستمائة
","### ||| ذكر سنة أربع وعشرين وستمائة
",621,624
622,630,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الثانية من الطبقة التاسعة من أصحاب الشافعي رضي الله عنه فيها من أول سنة إحدى عشرة وست مائة إلى آخر سنة عشرين
","### || المرتبة الثالثة من الطبقة التاسعة من أصحاب الشافعي رضي الله عنه فيها من أول سنة إحدى وعشرين وست مائة إلى آخر سنة ثلاثين
",621,631
642,642,False,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 641: فيها توفى السلطان الدولبكي قالوا كان له أحوال
","### || AUTO سنة 643: فيها توفى الشيخ بن الصلاح على ما في طبقات السبكي.
",641,643
642,459,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المنصور بالله سنة 641 هجرية
","### | ابو منصور توفى سنة 460 هجرية
",641,460
642,696,True,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سرد الحوادث من سنة 641 إلى آخر سنة 656
","### | عود التتر إلى حلب وما حدث فيها من سنة 697 إلى 713:
",641,697
642,643,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة إحدى وأربعين وستمائة
","### ||| ذكر سنة أربع وأربعين وستمائة
",641,644
642,660,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الرابعة من الطبقة التاسعة من أصحاب الشافعي رضي الله عنه فيها من أول سنة إحدى وثلاثين وست مائة إلى آخر سنة أربعين PageV01P827
","### || المرتبة الأولى منها من أول سنة إحدى وخمسين وست مائة إلى آخر سنة ستين
",641,661
647,648,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ست وأربعين وستمائة
","### ||| ذكر [حوادث] سنة تسع واربعين وستمايه
",646,649
647,649,False,False,YahyaIbnQasimIbnYahya,SiratAbiTayr,700,0700YahyaIbnQasimIbnYahya.SiratAbiTayr.Zaydiyya0000406-ara1,"### ||| AUTO أما سنة ست وأربعين وستمائة وحوادثها وما كان فيها مما يتعلق
","### || AUTO وكان تسليم حصن هداد في اليوم الأحد سلخ الحجة آخر سنة خمسين
",646,650
647,647,False,False,IbnFuwati,Hawadith,723,0723IbnFuwati.Hawadith.JK009307-ara1,"### || سنة ست وأربعين وستمائة
","### | سنة ثمان وأربعين وستمائة
",646,648
647,710,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن الحاجب سنة 646 هجرية
","### | الحارثى توفى سنة 711 هجرية
",646,711
651,651,False,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 650: فيها مات العلامة المحدث أبو الفضائل الحسن بن محمد
","### || AUTO سنة 652: فيها وقع حرب للإمام المهد مع البغاة، وحضر ذلك الحرب
",650,652
651,659,False,False,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنةتسع وخمسين وست مائة
","### | سنة ستين وست مائة
",650,660
651,656,False,False,Yafici,MiratJanan,768,0768Yafici.MiratJanan.Shamela0009091-ara1,"### | سنةست وخمسين وست مائة
","### | سنة سبع وخمسين وست مائة
",650,657
651,653,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وخمسين وستمائة
","### | سنة أربع وخمسين وستمائة
",650,654
660,664,False,False,IbnCabdZahir,RawdZahir,692,0692IbnCabdZahir.RawdZahir.GVDB20200120-ara1,"### | ذكر ما اعتمده السلطان في حركته إلى الشام سنة تسع وخمسين وستمائة، وصلح الفرنج 
","### | ذکر وقعة الفرنج وانتصار المسلمين في محرم سنة خمس وستين وستمئة 
",659,665
660,663,False,False,ShaficIbnCali,HusnManaqib,730,0730ShaficIbnCali.HusnManaqib.LMN20200820-ara1,"### | ذكر ما اتفق في سنة هذه السفرة وهي سنة تسع وخمسين وستمئة
","### | واستهلت سنة أربع وستين وستمئة
",659,664
662,670,False,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الأولى منها من أول سنة إحدى وخمسين وست مائة إلى آخر سنة ستين
","### || المرتبة الثانية من الطبقة العاشرة من أصحاب الشافعي رضي الله عنه فيها من أول سنة إحدى وستين وست مائة إلى آخر سنة سبعين
",661,671
662,663,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية السلطان الملك الظاهر بيبرس على مصر وهى سنة إحدى
","### ||| السنة الرابعة من ولاية السلطان الملك الظاهر بيبرس على مصر وهى سنة
",661,664
689,689,False,False,IbnFuwati,Hawadith,723,0723IbnFuwati.Hawadith.JK009307-ara1,"### | سنة ثمان وثمانين وستمائة
","### | سنة تسعين وستمائة
",688,690
689,689,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر [حوادث] سنة ثمان وثمانين وستمايه
","### ||| ذكر [حوادث] سنة تسعين وستمايه
",688,690
689,822,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الأصفهانى توفى سنة 688 هجرية.
","### | الأقفهسى توفى سنة 823 هجرية.
",688,823
712,712,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من سلطنة الملك الظاهر برقوق الثانية على مصر وهي سنة
","### ||| السنة الثانية من سلطنة الملك الظاهر برقوق الثانية على مصر وهي سنة ثلاث
",711,713
712,682,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن منظور سنة 711 هجرية
","### | ابن مودود الموصلى سنة 683
",711,683
712,712,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من ولاية الملك الناصر محمد بن قلاوون الثالثة على مصر وهى سنة عشر وسبعمائة على أنه حكم
","### ||| السنة الثالثة من ولاية الملك الناصر محمد الثالثة على مصر وهى سنة
",711,713
712,237,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الحارثى توفى سنة 711 هجرية
","### | ابن حبيب سنة 238 هجرية
",711,238
791,203,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الشاطبى توفى سنة 790 هجرية
","### | الشافعى سنة 204 هجرية
",790,204
791,793,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وتسعين وسبعمائة
","### | سنة أربع وتسعين وسبعمائة
",790,794
791,802,False,False,KurdCali,KhitatSham,1372,1372KurdCali.KhitatSham.Shamela0037063-ara1,"### | وقائع تيمورلنك من سنة 790 إلى 803
","### | عهد المماليك الأخير من سنة 803 إلى 922
",790,803
821,823,False,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 820: فيها خلص الأمير ناصر الدين محمد بن ميثار أمير
","### || AUTO سنة 824: فيها توفي سلطان الإسلام: محمد بن با يزيد خان
",820,824
821,826,False,False,IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1,"### | سنة وست وعشرين وثمانمائة ms2267
","### | سنة سبع وعشرين وثمانمائة
",820,827
841,841,False,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 840: فيها الفناء الأعظم الذي أهلك ms226 من الخلق أمما وفي يوم
","### || AUTO سنة 842: فيها ظهر أنباك الحكمي خارجا من الشام ثم قبض عليه
",840,842
841,800,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة أربعين وثمانمائة
","### | سنة إحدى وأربع وثمانمائة
",840,801
841,780,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن المرتضى توفى سنة 840 هجرية.
","### | ابن مرزوق توفى سنة 781 هجرية.
",840,781
841,843,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثلاثين وأربعين وثمانمائة
","### | سنة أربع في أربعين وثمانمائة
",840,844
