gap_first,gap_last,abnormal_gap,reverse,Author,Book,Death_date,URI,prev_heading,next_heading,prev_date,next_date
379,379,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثمان وسبعين وثلاثمائة @YY378
","### || وفي رجب سنة ثمانين
",378,380
386,386,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة خمس وثمانين وثلاثمائة @YY385
","### || سنة سبع وثمانين وثلثمائة @YY387
",385,387
389,389,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثمان وثمانين وثلثمائة @YY388
","### || سنة تسعين وثلثمائة @YY389
",388,390
393,393,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة اثنتين وتسعين وثلثمائة @YY392
","### || سنة أربع وتسعين وثلثمائة @YY394
",392,394
407,407,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ست وأربعمائة @YY406
","### || سنة ثمان وأربعمائة @YY408
",406,408
410,414,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة تسع وأربعمائة @YY409
","### || سنة خمس عشرة وأربعمائة @YY415
",409,415
419,419,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثمان عشرة وأربعمائة @YY418
","### || سنة عشرين وأربعمائة @YY420
",418,420
427,427,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ست وعشرين وأربعمائة @YY426
","### || سنة ثمان وعشرين وأربعمائة @YY428
",426,428
445,445,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة أربع وأربعين وأربعمائة @YY444
","### || سنة ست وأربعين وأربعمائة @YY446
",444,446
454,454,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثلاث وخمسين وأربعمائة @YY453
","### || سنة خمس وخمسين وأربعمائة @YY455
",453,455
471,471,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة سبعين وأربعمائة @YY470
","### || سنة اثنتين وسبعين وأربعمائة @YY472
",470,472
473,476,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة اثنتين وسبعين وأربعمائة @YY472
","### || سنة سبع وسبعين وأربعمائة @YY477
",472,477
484,484,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثلاث وثمانين وأربعمائة @YY483
","### || سنة خمس وثمانين وأربعمائة @YY485
",483,485
487,487,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ست وثمانين وأربعمائة @YY486
","### || سنة ثمان وثمانين وأربعمائة @YY488
",486,488
495,495,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة أربع وتسعين وأربعمائة @YY494
","### || سنة ست وتسعين وأربعمائة @YY496
",494,496
508,508,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة سبع وخمسمائة @YY507
","### || سنة تسع وخمسمائة @YY509
",507,509
513,514,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة اثنتي عشرة وخمسمائة @YY512
","### || سنة خمس عشرة وخمسمائة @YY515
",512,515
524,524,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثلاث وعشرين وخمسمائة @YY523
","### || سنة خمس وعشرين وخمسمائة @YY525
",523,525
544,544,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثلاث وأربعين وخمسمائة @YY543
","### || سنة خمس وأربعين وخمسمائة @YY545
",543,545
549,549,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثمان وأربعين وخمسمائة @YY548
","### || سنة خمسين وخمسمائة @YY550
",548,550
555,555,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة أربع وخمسين وخمسمائة @YY554
","### || سنة ست وخمسين وخمسمائة @YY556
",554,556
557,506,False,True,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ست وخمسين وخمسمائة @YY556
","### || سنة سبع وخسمين وخمسمائة @YY557
",556,507
508,557,True,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة سبع وخسمين وخمسمائة @YY557
","### || سنة ثمان وخمسين وخمسمائة @YY558
",507,558
341,123,False,True,Maqrizi,Muqaffa,845,0845Maqrizi.Muqaffa.Shamela19Y0145334-ara1,"### |||| AUTO [الإعذار الجماعي سنة 340]
","### |||| AUTO [ولايته على إفريقية (سنة 124)]
",340,124
126,688,True,False,Maqrizi,Muqaffa,845,0845Maqrizi.Muqaffa.Shamela19Y0145334-ara1,"### |||| AUTO [وقعة القرن والأصنام (سنة 125)]
","### |||| AUTO [توليه السلطنة بعد قلاوون (سنة 689)]
",125,689
690,690,False,False,Maqrizi,Muqaffa,845,0845Maqrizi.Muqaffa.Shamela19Y0145334-ara1,"### |||| AUTO [توليه السلطنة بعد قلاوون (سنة 689)]
","### |||| AUTO [تطهير الساحل من الصليبيين (سنة 691)]
",689,691
692,270,False,True,Maqrizi,Muqaffa,845,0845Maqrizi.Muqaffa.Shamela19Y0145334-ara1,"### |||| AUTO [تطهير الساحل من الصليبيين (سنة 691)]
","### |||| AUTO [خروجه إلى الشام وهزيمته بالطواحين سنة 271]
",691,271
272,280,False,False,Maqrizi,Muqaffa,845,0845Maqrizi.Muqaffa.Shamela19Y0145334-ara1,"### |||| AUTO [خروجه إلى الشام وهزيمته بالطواحين سنة 271]
","### |||| AUTO [وتزويجه قطر الندى (سنة 281)]
",271,281
282,197,False,True,Maqrizi,Muqaffa,845,0845Maqrizi.Muqaffa.Shamela19Y0145334-ara1,"### |||| AUTO [وتزويجه قطر الندى (سنة 281)]
","### |||| AUTO ودخلت سنة ثمان وتسعين ومائة
",281,198
633,629,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتين وثلاثين وستمائة
","### | سنة ثالث وثلاثين وستمائة
",632,630
631,633,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وثلاثين وستمائة
","### | سنة أربع وثلاثين وستمائة
",630,634
643,639,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتين وأربعين وستمائة
","### | سنة ثالث وأربعين وستمائة
",642,640
641,643,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وأربعين وستمائة
","### | سنة أربع وأربعين وستمائة
",640,644
653,649,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتين وخمسين وستمائة
","### | سنة ثالث وخمسين وستمائة
",652,650
651,653,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وخمسين وستمائة
","### | سنة أربع وخمسين وستمائة
",650,654
663,659,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتين وستين وستمائة
","### | سنة ثالث وستين وستمائة
",662,660
661,661,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وستين وستمائة
","### | تابع سنة اثنتين وستين وستمائة
",660,662
663,663,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | تابع سنة اثنتين وستين وستمائة
","### | سنة أربع وستين وستمائة
",662,664
673,669,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتين وسبعين وستمائة
","### | سنة ثالث وسبعين وستمائة
",672,670
671,673,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وسبعين وستمائة
","### | سنة أربع وسبعين وستمائة
",670,674
713,709,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتي عشر وسبعمائة
","### | سنة ثالث عشرة وسبعمائة
",712,710
711,713,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث عشرة وسبعمائة
","### | سنة أربع عشر وسبعمائة
",710,714
758,707,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة سبع وخمسين وسبعمائة
","### | سنة ثمان وخسمين وسبعمائة
",757,708
709,758,True,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثمان وخسمين وسبعمائة
","### | سنة تسع وخمسين وسبعمائة
",708,759
772,769,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة إحدى وسبعين وسبعمائة
","### | سنة اثنتن وسبعين وسبعمائة
",771,770
771,772,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتن وسبعين وسبعمائة
","### | سنة ثلاث وسبعين وسبعمائة
",770,773
793,789,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتين وتسعين وسبعمائة
","### | سنة ثالث وتسعين وسبعمائة
",792,790
791,793,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثالث وتسعين وسبعمائة
","### | سنة أربع وتسعين وسبعمائة
",790,794
841,800,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة أربعين وثمانمائة
","### | سنة إحدى وأربع وثمانمائة
",840,801
802,841,True,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة إحدى وأربع وثمانمائة
","### | سنة اثنتين وأربعين وثمانمائة
",801,842
843,839,False,True,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة اثنتين وأربعين وثمانمائة
","### | سنة ثلاثين وأربعين وثمانمائة
",842,840
841,843,False,False,Maqrizi,Suluk,845,0845Maqrizi.Suluk.Shamela0006667-ara1,"### | سنة ثلاثين وأربعين وثمانمائة
","### | سنة أربع في أربعين وثمانمائة
",840,844
24,24,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية عمرو الأولى على مصر وهي سنة ثلاث وعشرين من
","### ||| السنة الأولى من ولاية عبد الله بن سعد بن أبي سرح على مصر وهي سنة خمس
",23,25
29,35,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية ابن أبي سرح على مصر وهي سنة ثمان وعشرين - فيها
","### ||| السنة السادسة من ولاية ابن أبي سرح على مصر وهي سنة ثلاثين بعد الهجرة -
",28,36
37,30,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة من ولاية ابن أبي سرح على مصر وهي سنة ثلاثين بعد الهجرة -
","### ||| السنة السابعة من ولاية ابن أبي سرح على مصر وهي سنة إحدى وثلاثين من
",36,31
35,37,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العاشرة من ولاية ابن أبي سرح على مصر وهي سنة أربع وثلاثين - فيها
","### ||| السنة الأولى من ولاية عمرو بن العاص الثانية على مصر وهي سنة ثمان
",34,38
40,42,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية عمرو الثانية على مصر وهي سنة تسع وثلاثين - فيها
","### ||| السنة الثالثة من ولاية عمرو بن العاص الثانية على مصر وهي سنة أربعين -
",39,43
44,40,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية عمرو بن العاص الثانية على مصر وهي سنة أربعين -
","### ||| السنة الرابعة من ولاية عمرو بن العاص الثانية على مصر وهي سنة إحدى
",43,41
42,42,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية عمرو بن العاص الثانية على مصر وهي سنة إحدى
","### ||| السنة التي حكم فيها عتبة بن أبي سفيان على مصر وهي سنة ثلاث وأربعين -
",41,43
44,44,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التي حكم فيها عتبة بن أبي سفيان على مصر وهي سنة ثلاث وأربعين -
","### ||| السنة الأولى من ولاية عقبة بن عامر الجهني على مصر وهي سنة خمس وأربعين
",43,45
47,47,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية عقبة بن عامر الجهني على مصر وهي سنة ست وأربعين
","### ||| السنة الأولى من ولاية مسلمة بن مخلد على مصر وهي سنة ثمان وأربعين فيها
",46,48
50,52,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية مسلمة بن مخلد على مصر وهي سنة تسع وأربعين فيها
","### ||| السنة الثالثة من ولاية مسلمة بن مخلد على مصر وهي سنة خمسين من الهجرة
",49,53
