string,date,year_type,date_2,year_type_2,predicted_year,evaluation_year,years_pre,md_level,section_word_count,Author,Book,Death_date,URI,Notes,heading_two_dates,Range
"### ||| AUT عبد الكريم بن هوازن (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,317,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن الحسين (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,209,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT قاروت بك بن داود
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,472,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT ### ||| AUT محمد بن أحمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,108,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT ### ||| AUT محمد بن أحمد (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,53,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن داود
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,723,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,187,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة السادسة والستون وأربع مئة
",466,year,0,FALSE,466,466,188,2,3892,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT إبراهيم بن محمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,264,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أحمد بن محمد بن عقيل (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,78,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الله بن محمد (5)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,1587,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد العزيز بن أحمد (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,56,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن إبراهيم (4)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,29,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن محمد (5)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,106,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن عبيد الله (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,25,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT الماوردية البصرية (4)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,75,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة السابعة والستون وأربع مئة
",467,year,0,FALSE,467,467,187,2,3962,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT الباب السابع والعشرون في خلافة المقتدي [بأمر] الله
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,1235,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT الحسن بن عبد الودود (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,41,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT القائم بأمر الله، أمير المؤمنين (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,906,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الرحمن بن محمد (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,149,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد السلام بن أحمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,41,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أبو الحسن بن علي (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,318,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن الحسين (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,50,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن عبد الملك (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,27,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT كوهر خاتون
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,95,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن الحسين (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,81,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن عبد الله بن عبيد الرحمن (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,24,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن علي (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,51,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمود بن نصر بن صالح (4)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,325,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أبو الفتح منصور بن أحمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,56,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الثامنة والستون وأربع مئة
",468,year,0,FALSE,468,468,186,2,2785,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أحمد بن علي (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,91,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أحمد بن منصور (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,40,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT إسماعيل بن علي (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,99,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,44,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT مسعود بن المحسن (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,937,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT ناصر [بن محمد] بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,439,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة التاسعة والستون وأربع مئة
",469,year,0,FALSE,469,469,185,2,3076,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT اسبهدوست بن محمد بن الحسن (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,202,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT حمزة [بن علي] (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,129,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT طاهر بن أحمد بن بابشاذ (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,60,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة السبعون وأربع مئة
",470,year,0,FALSE,470,470,184,2,1276,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أحمد بن عبد الملك بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,123,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الخالق بن عيسى (4)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,231,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الرحمن بن محمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,78,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الحادية والسبعون والأربع مئة
",471,year,0,FALSE,471,471,183,2,1849,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT إبراهيم بن علي بن الحسين (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,35,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT الحسن بن أحمد بن عبد الله (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,85,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT الحسين بن عقيل (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,83,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT سعد بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,210,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,58,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الثانية والسبعون والأربع مئة
",472,year,0,FALSE,472,472,182,2,1378,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن محمد بن أحمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,73,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT نصر بن مروان (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,167,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT هياج بن عبيد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,198,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الثالثة والسبعون والأربع مئة
",473,year,0,FALSE,473,473,181,2,1119,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن الحسين (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,212,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن سلطان (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,103,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الرابعة والسبعون والأربع مئة
",474,year,0,FALSE,474,474,180,2,1962,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT داود بن السلطان ملك شاه
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,275,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT نور الدولة (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,80,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT سليمان بن خلف (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,95,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الخامسة والسبعون وأربع مئة
",475,year,0,FALSE,475,475,179,2,2081,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT ابن ماكولا (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,230,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة السادسة والسبعون وأربع مئة
",476,year,0,FALSE,476,476,178,2,2669,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT إبراهيم بن علي بن يوسف (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,560,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT طاهر بن الحسين (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,90,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن أحمد (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,114,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن أحمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,198,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة السابعة والسبعون والأربع مئة
",477,year,0,FALSE,477,477,177,2,2829,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أحمد بن محمد بن دوست (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,351,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد السيد بن محمد بن عبد الواحد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,87,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن أحمد بن عبد العزيز (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,45,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT مسلم بن قريش بن بدران
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,355,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الثامنة والسبعون ms7007 وأربع مئة
",478,year,0,FALSE,478,478,176,2,2374,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أحمد بن الحسن (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,86,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT الحسين بن علي (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,65,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الرحمن بن مأمون بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,62,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الملك بن عبد الله بن يوسف (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,230,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن عبد السلام بن محمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,90,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن أحمد (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,483,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن علي (4)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,394,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن عمر (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,87,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT منصور بن دبيس (4)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,49,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT هبة الله بن عبد الله بن أحمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,75,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT يحيى بن محمد بن طباطبا (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,62,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة التاسعة والسبعون وأربع مئة
",479,year,0,FALSE,479,479,175,2,2483,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT ختلع بن كنتكين
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,83,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT سليمان بن قتلمش (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,132,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT صافي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,51,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الله بن أحمد (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,49,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن فضال بن علي (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,72,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن المقلد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,481,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن أحمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,35,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن محمد بن أحمد بن المسلم (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,37,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن محمد بن علي (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,60,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن عبد القادر (4)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,56,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT هبة الله بن القاضي أبي الحسن (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,78,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الثمانون وأربع مئة
",480,year,0,FALSE,480,480,174,2,1283,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT شافع بن صالح بن حاتم (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,33,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT فاطمة بنت علي المؤدب (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,56,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن المقتدي (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,125,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد [بن محمد] (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,301,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن هلال (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,122,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أمير الملثمين بمراكش والمغرب (3)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,82,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الحادية والثمانون وأربع مئة
",481,year,0,FALSE,481,481,173,2,439,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT أحمد بن محمد (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,38,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الله بن محمد بن علي (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,80,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الواحد بن الفرج
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,198,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الثانية والثمانون وأربع مئة
",482,year,0,FALSE,482,482,172,2,725,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT طاهر بن بركات بن إبراهيم (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,49,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عاصم بن الحسن (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,244,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن [أبي] يعلى (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,57,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الثالثة والثمانون وأربع مئة
",483,year,0,FALSE,483,483,171,2,637,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT جعفر بن محمد
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,33,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT علي بن محمد
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,35,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن محمد بن جهير (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,449,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### || AUT السنة الرابعة والثمانون وأربع مئة
",484,year,0,FALSE,484,484,170,2,1165,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عبد الرحمن بن أحمد بن علك (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,138,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT عيشون بن عمران بن محمد (1)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,70,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
"### ||| AUT محمد بن أحمد (2)
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,56,SibtIbnJawzi,MiratZaman,654,0654SibtIbnJawzi.MiratZaman.SHAM19Y23644-ara1,,,
